"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"10416","Stimuli/endthreevowel_rhyme26.mp3","1","audio-button-response","74","2285405","0.0-5.0-0.69",""
"6379","Stimuli/onevowelinternalrhyme5.mp3","0","audio-button-response","75","2292455","0.0-5.0-0.70",""
"9552","Stimuli/endthreevowel_rhyme46.mp3","1","audio-button-response","76","2302674","0.0-5.0-0.71",""
"7501","Stimuli/nonrhyme_35_oneline.mp3","1","audio-button-response","77","2310808","0.0-5.0-0.72",""
"62317","Stimuli/threeVowelSlantRhyme_45.mp3","1","audio-button-response","78","2373807","0.0-5.0-0.73",""
"8243","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","79","2382977","0.0-5.0-0.74",""
"16147","Stimuli/onevowelend_rhyme2.mp3","1","audio-button-response","80","2399794","0.0-5.0-0.75",""
"6112","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","81","2406409","0.0-5.0-0.76",""
"9896","Stimuli/onevowelslant_rhyme2.mp3","0","audio-button-response","82","2417009","0.0-5.0-0.77",""
"10213","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","83","2427910","0.0-5.0-0.78",""
"11144","Stimuli/threeVowelSlantRhyme_33.mp3","0","audio-button-response","84","2463537","0.0-5.0-0.79",""
"10371","Stimuli/endthreevowel_rhyme21.mp3","1","audio-button-response","85","2474798","0.0-5.0-0.80",""
"21395","Stimuli/onevowelinternalrhyme3.mp3","1","audio-button-response","86","2496914","0.0-5.0-0.81",""
"8712","Stimuli/endthreevowel_rhyme40.mp3","0","audio-button-response","87","2506313","0.0-5.0-0.82",""
"10800","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","88","2517731","0.0-5.0-0.83",""
"65096","Stimuli/onevowelslant_rhyme6.mp3","1","audio-button-response","89","2698892","0.0-5.0-0.84",""
"5141","Stimuli/nonrhyme_20_oneline.mp3","1","audio-button-response","90","2704995","0.0-5.0-0.85",""
"8192","Stimuli/EndTwoVowel_rhyme1.mp3","0","audio-button-response","91","2713849","0.0-5.0-0.86",""
"8885","Stimuli/threeVowelSlantRhyme_18.mp3","1","audio-button-response","92","2723415","0.0-5.0-0.87",""
"5280","Stimuli/nonrhyme_32_oneline.mp3","0","audio-button-response","93","2729201","0.0-5.0-0.88",""
"10320","Stimuli/threeVowelSlantRhyme_46.mp3","1","audio-button-response","94","2740199","0.0-5.0-0.89",""
"7331","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","95","2748381","0.0-5.0-0.90",""
"95069","Stimuli/endthreevowel_rhyme23.mp3","1","audio-button-response","96","2874513","0.0-5.0-0.91",""
"11227","Stimuli/threeVowelSlantRhyme_39.mp3","0","audio-button-response","97","2886695","0.0-5.0-0.92",""
"7360","Stimuli/nonrhyme_36_oneline.mp3","1","audio-button-response","98","2894561","0.0-5.0-0.93",""
"60451","Stimuli/threeVowelSlantRhyme_29.mp3","1","audio-button-response","99","2979992","0.0-5.0-0.94",""
"11752","Stimuli/threeVowelSlantRhyme_4.mp3","0","audio-button-response","100","2992734","0.0-5.0-0.95",""
"13549","Stimuli/threeVowelSlantRhyme_20.mp3","1","audio-button-response","101","3006950","0.0-5.0-0.96",""
"28771","Stimuli/threeVowelSlantRhyme_34.mp3","0","audio-button-response","102","3036402","0.0-5.0-0.97",""
"8965","Stimuli/endthreevowel_rhyme41.mp3","1","audio-button-response","103","3046052","0.0-5.0-0.98",""
"7678","","{""Q0"":""""}","survey-text","104","3054361","0.0-6.0",""
