"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"4581","Stimuli/nonrhyme_32_oneline.mp3","1","audio-button-response","10","329015","0.0-5.0-0.5",""
"4435","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","11","334039","0.0-5.0-0.6",""
"3955","Stimuli/nonrhyme_20_oneline.mp3","0","audio-button-response","12","338579","0.0-5.0-0.7",""
"4139","Stimuli/nonrhyme_34_oneline.mp3","1","audio-button-response","13","343318","0.0-5.0-0.8",""
"4557","Stimuli/nonrhyme_15_oneline.mp3","1","audio-button-response","14","348476","0.0-5.0-0.9",""
"8816","Stimuli/threeVowelSlantRhyme_8.mp3","0","audio-button-response","15","357923","0.0-5.0-0.10",""
"8600","Stimuli/onevowelend_rhyme4.mp3","0","audio-button-response","16","367221","0.0-5.0-0.11",""
"4371","Stimuli/nonrhyme_20_oneline.mp3","1","audio-button-response","17","372094","0.0-5.0-0.12",""
"8293","Stimuli/EndTwoVowel_rhyme7.mp3","0","audio-button-response","18","381025","0.0-5.0-0.13",""
"6107","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","19","387751","0.0-5.0-0.14",""
"5053","Stimuli/nonrhyme_27_oneline.mp3","1","audio-button-response","20","393392","0.0-5.0-0.15",""
"10728","Stimuli/EndTwoVowel_rhyme1.mp3","0","audio-button-response","21","404757","0.0-5.0-0.16",""
"9133","Stimuli/onevowelinternalrhyme1.mp3","1","audio-button-response","22","414505","0.0-5.0-0.17",""
"12413","Stimuli/nonrhyme_19_oneline.mp3","1","audio-button-response","23","427507","0.0-5.0-0.18",""
"18445","Stimuli/endthreevowel_rhyme5.mp3","0","audio-button-response","24","446599","0.0-5.0-0.19",""
"4416","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","25","451607","0.0-5.0-0.20",""
"7731","Stimuli/EndTwoVowel_rhyme9.mp3","1","audio-button-response","26","459970","0.0-5.0-0.21",""
"8243","Stimuli/endthreevowel_rhyme8.mp3","0","audio-button-response","27","468847","0.0-5.0-0.22",""
"8024","Stimuli/EndTwoVowel_rhyme5.mp3","1","audio-button-response","28","477509","0.0-5.0-0.23",""
"9187","Stimuli/onevowelslant_rhyme2.mp3","0","audio-button-response","29","487338","0.0-5.0-0.24",""
"9528","Stimuli/endthreevowel_rhyme49.mp3","1","audio-button-response","30","497506","0.0-5.0-0.25",""
"8101","Stimuli/EndTwoVowel_rhyme3.mp3","0","audio-button-response","31","506267","0.0-5.0-0.26",""
"8339","Stimuli/endthreevowel_rhyme38.mp3","0","audio-button-response","32","515245","0.0-5.0-0.27",""
"9493","Stimuli/endthreevowel_rhyme29.mp3","0","audio-button-response","33","525394","0.0-5.0-0.28",""
"7453","Stimuli/threeVowelSlantRhyme_27.mp3","1","audio-button-response","34","533487","0.0-5.0-0.29",""
"10448","Stimuli/threeVowelSlantRhyme_33.mp3","0","audio-button-response","35","544585","0.0-5.0-0.30",""
"8733","Stimuli/endthreevowel_rhyme3.mp3","1","audio-button-response","36","553964","0.0-5.0-0.31",""
"8301","Stimuli/onevowelslant_rhyme8.mp3","0","audio-button-response","37","562911","0.0-5.0-0.32",""
"8333","Stimuli/threeVowelSlantRhyme_32.mp3","0","audio-button-response","38","571906","0.0-5.0-0.33",""
"8400","Stimuli/threeVowelSlantRhyme_15.mp3","0","audio-button-response","39","580951","0.0-5.0-0.34",""
"5056","Stimuli/onevowelinternalrhyme6.mp3","1","audio-button-response","40","586593","0.0-5.0-0.35",""
"10581","Stimuli/threeVowelSlantRhyme_20.mp3","1","audio-button-response","41","597819","0.0-5.0-0.36",""
"9987","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","42","608455","0.0-5.0-0.37",""
"5531","Stimuli/nonrhyme_22_oneline.mp3","1","audio-button-response","43","614582","0.0-5.0-0.38",""
"9555","Stimuli/threeVowelSlantRhyme_28.mp3","1","audio-button-response","44","624779","0.0-5.0-0.39",""
"15752","Stimuli/nonrhyme_40_oneline.mp3","1","audio-button-response","45","641142","0.0-5.0-0.40",""
"8219","Stimuli/EndTwoVowel_rhyme10.mp3","0","audio-button-response","46","649995","0.0-5.0-0.41",""
"7389","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","47","657990","0.0-5.0-0.42",""
"19237","Stimuli/nonrhyme_3_twolines.mp3","1","audio-button-response","48","677870","0.0-5.0-0.43",""
"12616","Stimuli/threeVowelSlantRhyme_40.mp3","1","audio-button-response","49","691147","0.0-5.0-0.44",""
"12037","Stimuli/threeVowelSlantRhyme_16.mp3","1","audio-button-response","50","703829","0.0-5.0-0.45",""
"9224","Stimuli/threeVowelSlantRhyme_31.mp3","0","audio-button-response","51","713692","0.0-5.0-0.46",""
"9616","Stimuli/endthreevowel_rhyme14.mp3","1","audio-button-response","52","723954","0.0-5.0-0.47",""
"11597","Stimuli/threeVowelSlantRhyme_47.mp3","1","audio-button-response","53","736203","0.0-5.0-0.48",""
"17432","Stimuli/threeVowelSlantRhyme_26.mp3","0","audio-button-response","54","754274","0.0-5.0-0.49",""
"9808","Stimuli/endthreevowel_rhyme40.mp3","1","audio-button-response","55","764722","0.0-5.0-0.50",""
"11120","Stimuli/onevowelslant_rhyme4.mp3","0","audio-button-response","56","776489","0.0-5.0-0.51",""
"10507","Stimuli/endthreevowel_rhyme9.mp3","1","audio-button-response","57","787635","0.0-5.0-0.52",""
"10659","Stimuli/threeVowelSlantRhyme_42.mp3","1","audio-button-response","58","865858","0.0-5.0-0.53",""
"10371","Stimuli/threeVowelSlantRhyme_43.mp3","0","audio-button-response","59","877022","0.0-5.0-0.54",""
"7128","Stimuli/nonrhyme_6_twolines.mp3","1","audio-button-response","60","884796","0.0-5.0-0.55",""
"8907","Stimuli/endthreevowel_rhyme17.mp3","0","audio-button-response","61","894341","0.0-5.0-0.56",""
"4816","Stimuli/nonrhyme_21_oneline.mp3","1","audio-button-response","62","899663","0.0-5.0-0.57",""
"8352","Stimuli/threeVowelSlantRhyme_3.mp3","0","audio-button-response","63","908656","0.0-5.0-0.58",""
"5387","Stimuli/nonrhyme_23_oneline.mp3","1","audio-button-response","64","937245","0.0-5.0-0.59",""
"9029","Stimuli/endthreevowel_rhyme28.mp3","0","audio-button-response","65","947090","0.0-5.0-0.60",""
"7957","Stimuli/endthreevowel_rhyme30.mp3","0","audio-button-response","66","955683","0.0-5.0-0.61",""
"9437","Stimuli/endthreevowel_rhyme31.mp3","0","audio-button-response","67","965780","0.0-5.0-0.62",""
"4397","Stimuli/nonrhyme_14_oneline.mp3","1","audio-button-response","68","970785","0.0-5.0-0.63",""
"8789","Stimuli/endthreevowel_rhyme11.mp3","1","audio-button-response","69","980213","0.0-5.0-0.64",""
"12664","Stimuli/threeVowelSlantRhyme_48.mp3","1","audio-button-response","70","993525","0.0-5.0-0.65",""
"9827","Stimuli/threeVowelSlantRhyme_46.mp3","0","audio-button-response","71","1004008","0.0-5.0-0.66",""
"8371","Stimuli/endthreevowel_rhyme35.mp3","1","audio-button-response","72","1013017","0.0-5.0-0.67",""
"10651","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","73","1024315","0.0-5.0-0.68",""
"10907","Stimuli/endthreevowel_rhyme50.mp3","1","audio-button-response","74","1035859","0.0-5.0-0.69",""
"21643","Stimuli/threeVowelSlantRhyme_36.mp3","1","audio-button-response","75","1058160","0.0-5.0-0.70",""
"9987","Stimuli/threeVowelSlantRhyme_10.mp3","1","audio-button-response","76","1068789","0.0-5.0-0.71",""
"8571","Stimuli/endthreevowel_rhyme33.mp3","0","audio-button-response","77","1078000","0.0-5.0-0.72",""
"9181","Stimuli/threeVowelSlantRhyme_24.mp3","1","audio-button-response","78","1087828","0.0-5.0-0.73",""
"16139","Stimuli/endthreevowel_rhyme16.mp3","1","audio-button-response","79","1104615","0.0-5.0-0.74",""
"9408","Stimuli/nonrhyme_26_oneline.mp3","0","audio-button-response","80","1114644","0.0-5.0-0.75",""
"10320","Stimuli/endthreevowel_rhyme23.mp3","0","audio-button-response","81","1125610","0.0-5.0-0.76",""
"7688","Stimuli/EndTwoVowel_rhyme6.mp3","1","audio-button-response","82","1133936","0.0-5.0-0.77",""
"10616","Stimuli/onevowelinternalrhyme4.mp3","1","audio-button-response","83","1145150","0.0-5.0-0.78",""
"11541","Stimuli/endthreevowel_rhyme26.mp3","0","audio-button-response","84","1157332","0.0-5.0-0.79",""
"14280","Stimuli/onevowelslant_rhyme1.mp3","0","audio-button-response","85","1172252","0.0-5.0-0.80",""
"8736","Stimuli/endthreevowel_rhyme44.mp3","1","audio-button-response","86","1181631","0.0-5.0-0.81",""
"7971","Stimuli/onevowelend_rhyme7.mp3","1","audio-button-response","87","1190242","0.0-5.0-0.82",""
"9056","Stimuli/threeVowelSlantRhyme_4.mp3","1","audio-button-response","88","1199955","0.0-5.0-0.83",""
"5443","Stimuli/nonrhyme_29_oneline.mp3","1","audio-button-response","89","1205997","0.0-5.0-0.84",""
"4795","Stimuli/nonrhyme_16_oneline.mp3","0","audio-button-response","90","1211387","0.0-5.0-0.85",""
"4528","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","91","1216509","0.0-5.0-0.86",""
"12133","Stimuli/endthreevowel_rhyme37.mp3","1","audio-button-response","92","1229282","0.0-5.0-0.87",""
"10176","Stimuli/threeVowelSlantRhyme_41.mp3","0","audio-button-response","93","1240108","0.0-5.0-0.88",""
"10120","Stimuli/endthreevowel_rhyme10.mp3","1","audio-button-response","94","1250869","0.0-5.0-0.89",""
"5555","Stimuli/nonrhyme_25_oneline.mp3","1","audio-button-response","95","1256927","0.0-5.0-0.90",""
"8901","Stimuli/endthreevowel_rhyme32.mp3","0","audio-button-response","96","1266471","0.0-5.0-0.91",""
"4621","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","97","1271596","0.0-5.0-0.92",""
"7973","Stimuli/threeVowelSlantRhyme_21.mp3","0","audio-button-response","98","1280207","0.0-5.0-0.93",""
"8685","Stimuli/endthreevowel_rhyme47.mp3","1","audio-button-response","99","1289535","0.0-5.0-0.94",""
"4448","Stimuli/nonrhyme_38_oneline.mp3","1","audio-button-response","100","1294575","0.0-5.0-0.95",""
"8091","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","101","1303319","0.0-5.0-0.96",""
"8544","Stimuli/onevowelend_rhyme1.mp3","0","audio-button-response","102","1312513","0.0-5.0-0.97",""
"8181","Stimuli/onevowelend_rhyme5.mp3","0","audio-button-response","103","1321374","0.0-5.0-0.98",""
"7101","","{""Q0"":""""}","survey-text","104","1329012","0.0-6.0",""
