"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"6219","Stimuli/nonrhyme_22_oneline.mp3","1","audio-button-response","10","266833","0.0-5.0-0.5",""
"5163","Stimuli/nonrhyme_25_oneline.mp3","1","audio-button-response","11","273211","0.0-5.0-0.6",""
"4099","Stimuli/nonrhyme_23_oneline.mp3","0","audio-button-response","12","278432","0.0-5.0-0.7",""
"7123","Stimuli/nonrhyme_20_oneline.mp3","0","audio-button-response","13","286649","0.0-5.0-0.8",""
"6181","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","14","293991","0.0-5.0-0.9",""
"12448","Stimuli/threeVowelSlantRhyme_44.mp3","0","audio-button-response","15","307919","0.0-5.0-0.10",""
"11800","Stimuli/endthreevowel_rhyme39.mp3","1","audio-button-response","16","321183","0.0-5.0-0.11",""
"8376","Stimuli/threeVowelSlantRhyme_18.mp3","0","audio-button-response","17","331090","0.0-5.0-0.12",""
"8925","Stimuli/endthreevowel_rhyme10.mp3","1","audio-button-response","18","341424","0.0-5.0-0.13",""
"15872","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","19","358730","0.0-5.0-0.14",""
"10936","Stimuli/threeVowelSlantRhyme_43.mp3","0","audio-button-response","20","371269","0.0-5.0-0.15",""
"11952","Stimuli/threeVowelSlantRhyme_39.mp3","0","audio-button-response","21","384744","0.0-5.0-0.16",""
"10320","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","22","396608","0.0-5.0-0.17",""
"8112","Stimuli/endthreevowel_rhyme9.mp3","0","audio-button-response","23","406218","0.0-5.0-0.18",""
"9984","Stimuli/EndTwoVowel_rhyme2.mp3","0","audio-button-response","24","417647","0.0-5.0-0.19",""
"6059","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","25","424857","0.0-5.0-0.20",""
"9053","Stimuli/threeVowelSlantRhyme_4.mp3","1","audio-button-response","26","435358","0.0-5.0-0.21",""
"9451","Stimuli/endthreevowel_rhyme23.mp3","0","audio-button-response","27","446291","0.0-5.0-0.22",""
"28312","Stimuli/endthreevowel_rhyme44.mp3","1","audio-button-response","28","476306","0.0-5.0-0.23",""
"7789","Stimuli/EndTwoVowel_rhyme14.mp3","0","audio-button-response","29","485469","0.0-5.0-0.24",""
"5400","Stimuli/nonrhyme_22_oneline.mp3","1","audio-button-response","30","491378","0.0-5.0-0.25",""
"8491","Stimuli/nonrhyme_3_twolines.mp3","1","audio-button-response","31","501305","0.0-5.0-0.26",""
"10008","Stimuli/endthreevowel_rhyme43.mp3","1","audio-button-response","32","512807","0.0-5.0-0.27",""
"8187","Stimuli/onevowelslant_rhyme5.mp3","1","audio-button-response","33","523489","0.0-5.0-0.28",""
"5240","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","34","529958","0.0-5.0-0.29",""
"9040","Stimuli/onevowelslant_rhyme6.mp3","1","audio-button-response","35","540569","0.0-5.0-0.30",""
"8605","Stimuli/threeVowelSlantRhyme_13.mp3","0","audio-button-response","36","550741","0.0-5.0-0.31",""
"9424","Stimuli/threeVowelSlantRhyme_32.mp3","1","audio-button-response","37","561737","0.0-5.0-0.32",""
"8320","Stimuli/threeVowelSlantRhyme_21.mp3","1","audio-button-response","38","571652","0.0-5.0-0.33",""
"11637","Stimuli/threeVowelSlantRhyme_33.mp3","0","audio-button-response","39","584822","0.0-5.0-0.34",""
"9696","Stimuli/endthreevowel_rhyme19.mp3","0","audio-button-response","40","596139","0.0-5.0-0.35",""
"11499","Stimuli/threeVowelSlantRhyme_36.mp3","1","audio-button-response","41","609169","0.0-5.0-0.36",""
"11272","Stimuli/EndTwoVowel_rhyme13.mp3","0","audio-button-response","42","622095","0.0-5.0-0.37",""
"17203","Stimuli/threeVowelSlantRhyme_47.mp3","1","audio-button-response","43","641356","0.0-5.0-0.38",""
"9880","Stimuli/endthreevowel_rhyme5.mp3","0","audio-button-response","44","652861","0.0-5.0-0.39",""
"11509","Stimuli/endthreevowel_rhyme28.mp3","0","audio-button-response","45","665949","0.0-5.0-0.40",""
"9749","Stimuli/endthreevowel_rhyme7.mp3","1","audio-button-response","46","677366","0.0-5.0-0.41",""
"9371","Stimuli/onevowelend_rhyme8.mp3","1","audio-button-response","47","688240","0.0-5.0-0.42",""
"9464","Stimuli/onevowelend_rhyme5.mp3","1","audio-button-response","48","699249","0.0-5.0-0.43",""
"9808","Stimuli/endthreevowel_rhyme16.mp3","1","audio-button-response","49","710630","0.0-5.0-0.44",""
"6859","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","50","718714","0.0-5.0-0.45",""
"8360","Stimuli/threeVowelSlantRhyme_2.mp3","1","audio-button-response","51","728598","0.0-5.0-0.46",""
"6077","Stimuli/nonrhyme_33_oneline.mp3","1","audio-button-response","52","735878","0.0-5.0-0.47",""
"6304","Stimuli/nonrhyme_18_oneline.mp3","1","audio-button-response","53","743465","0.0-5.0-0.48",""
"9717","Stimuli/nonrhyme_9_twolines.mp3","0","audio-button-response","54","753693","0.0-5.0-0.49",""
"9240","Stimuli/endthreevowel_rhyme48.mp3","0","audio-button-response","55","764440","0.0-5.0-0.50",""
"9216","Stimuli/EndTwoVowel_rhyme10.mp3","1","audio-button-response","56","775125","0.0-5.0-0.51",""
"9163","Stimuli/EndTwoVowel_rhyme6.mp3","1","audio-button-response","57","785716","0.0-5.0-0.52",""
"11120","Stimuli/threeVowelSlantRhyme_5.mp3","0","audio-button-response","58","798334","0.0-5.0-0.53",""
"8997","Stimuli/onevowelinternalrhyme7.mp3","1","audio-button-response","59","808622","0.0-5.0-0.54",""
"10099","Stimuli/threeVowelSlantRhyme_46.mp3","1","audio-button-response","60","820259","0.0-5.0-0.55",""
"5853","Stimuli/onevowelinternalrhyme3.mp3","0","audio-button-response","61","827357","0.0-5.0-0.56",""
"10067","Stimuli/nonrhyme_10_twolines.mp3","0","audio-button-response","62","838929","0.0-5.0-0.57",""
"10181","Stimuli/endthreevowel_rhyme30.mp3","0","audio-button-response","63","850669","0.0-5.0-0.58",""
"9155","Stimuli/endthreevowel_rhyme14.mp3","0","audio-button-response","64","861356","0.0-5.0-0.59",""
"7344","Stimuli/nonrhyme_40_oneline.mp3","0","audio-button-response","65","869951","0.0-5.0-0.60",""
"12000","Stimuli/threeVowelSlantRhyme_37.mp3","1","audio-button-response","66","883543","0.0-5.0-0.61",""
"12381","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","67","897407","0.0-5.0-0.62",""
"7757","Stimuli/threeVowelSlantRhyme_22.mp3","1","audio-button-response","68","906711","0.0-5.0-0.63",""
"10123","Stimuli/threeVowelSlantRhyme_3.mp3","0","audio-button-response","69","918332","0.0-5.0-0.64",""
"6627","Stimuli/nonrhyme_36_oneline.mp3","1","audio-button-response","70","926123","0.0-5.0-0.65",""
"9352","Stimuli/endthreevowel_rhyme24.mp3","1","audio-button-response","71","936970","0.0-5.0-0.66",""
"8752","Stimuli/endthreevowel_rhyme45.mp3","0","audio-button-response","72","947240","0.0-5.0-0.67",""
"8677","Stimuli/threeVowelSlantRhyme_20.mp3","0","audio-button-response","73","957510","0.0-5.0-0.68",""
"10160","Stimuli/threeVowelSlantRhyme_29.mp3","1","audio-button-response","74","969175","0.0-5.0-0.69",""
"7813","Stimuli/onevowelinternalrhyme8.mp3","1","audio-button-response","75","978125","0.0-5.0-0.70",""
"8931","Stimuli/onevowelend_rhyme6.mp3","1","audio-button-response","76","988825","0.0-5.0-0.71",""
"5688","Stimuli/nonrhyme_24_oneline.mp3","1","audio-button-response","77","995087","0.0-5.0-0.72",""
"9301","Stimuli/endthreevowel_rhyme34.mp3","0","audio-button-response","78","1005981","0.0-5.0-0.73",""
"12520","Stimuli/threeVowelSlantRhyme_48.mp3","1","audio-button-response","79","1020308","0.0-5.0-0.74",""
"8725","Stimuli/threeVowelSlantRhyme_19.mp3","1","audio-button-response","80","1030557","0.0-5.0-0.75",""
"5832","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","81","1037585","0.0-5.0-0.76",""
"8917","Stimuli/endthreevowel_rhyme18.mp3","0","audio-button-response","82","1047988","0.0-5.0-0.77",""
"10683","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","83","1060186","0.0-5.0-0.78",""
"8061","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","84","1069757","0.0-5.0-0.79",""
"9280","Stimuli/nonrhyme_2_twolines.mp3","0","audio-button-response","85","1079641","0.0-5.0-0.80",""
"9685","Stimuli/endthreevowel_rhyme49.mp3","0","audio-button-response","86","1090782","0.0-5.0-0.81",""
"8352","Stimuli/nonrhyme_6_twolines.mp3","1","audio-button-response","87","1100590","0.0-5.0-0.82",""
"10000","Stimuli/endthreevowel_rhyme25.mp3","0","audio-button-response","88","1112059","0.0-5.0-0.83",""
"9317","Stimuli/threeVowelSlantRhyme_6.mp3","1","audio-button-response","89","1122904","0.0-5.0-0.84",""
"12520","Stimuli/endthreevowel_rhyme4.mp3","0","audio-button-response","90","1136991","0.0-5.0-0.85",""
"9768","Stimuli/endthreevowel_rhyme13.mp3","1","audio-button-response","91","1149319","0.0-5.0-0.86",""
"8456","Stimuli/threeVowelSlantRhyme_16.mp3","1","audio-button-response","92","1159545","0.0-5.0-0.87",""
"9061","Stimuli/endthreevowel_rhyme32.mp3","0","audio-button-response","93","1170126","0.0-5.0-0.88",""
"10059","Stimuli/endthreevowel_rhyme27.mp3","0","audio-button-response","94","1181810","0.0-5.0-0.89",""
"8675","Stimuli/onevowelslant_rhyme8.mp3","1","audio-button-response","95","1192099","0.0-5.0-0.90",""
"14872","Stimuli/onevowelend_rhyme2.mp3","1","audio-button-response","96","1208579","0.0-5.0-0.91",""
"8104","Stimuli/onevowelslant_rhyme4.mp3","1","audio-button-response","97","1218285","0.0-5.0-0.92",""
"8165","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","98","1226957","0.0-5.0-0.93",""
"7781","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","99","1235989","0.0-5.0-0.94",""
"9565","Stimuli/endthreevowel_rhyme12.mp3","0","audio-button-response","100","1247086","0.0-5.0-0.95",""
"7667","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","101","1255266","0.0-5.0-0.96",""
"9792","Stimuli/EndTwoVowel_rhyme11.mp3","0","audio-button-response","102","1266633","0.0-5.0-0.97",""
"7288","Stimuli/nonrhyme_30_oneline.mp3","1","audio-button-response","103","1275114","0.0-5.0-0.98",""
