"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"10229","Stimuli/nonrhyme_32_oneline.mp3","1","audio-button-response","10","546101","0.0-5.0-0.5",""
"5411","Stimuli/nonrhyme_29_oneline.mp3","1","audio-button-response","11","552137","0.0-5.0-0.6",""
"9512","Stimuli/nonrhyme_2_twolines.mp3","0","audio-button-response","12","562336","0.0-5.0-0.7",""
"7909","Stimuli/nonrhyme_3_twolines.mp3","0","audio-button-response","13","570923","0.0-5.0-0.8",""
"5549","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","14","577093","0.0-5.0-0.9",""
"10709","Stimuli/threeVowelSlantRhyme_7.mp3","0","audio-button-response","15","588483","0.0-5.0-0.10",""
"14579","Stimuli/threeVowelSlantRhyme_50.mp3","0","audio-button-response","16","603751","0.0-5.0-0.11",""
"14200","Stimuli/nonrhyme_21_oneline.mp3","0","audio-button-response","17","618564","0.0-5.0-0.12",""
"298869","Stimuli/EndTwoVowel_rhyme14.mp3","1","audio-button-response","18","918113","0.0-5.0-0.13",""
"4829","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","19","923767","0.0-5.0-0.14",""
"184331","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","20","1108716","0.0-5.0-0.15",""
"8440","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","21","1118037","0.0-5.0-0.16",""
"8611","Stimuli/threeVowelSlantRhyme_14.mp3","1","audio-button-response","22","1127333","0.0-5.0-0.17",""
"8059","Stimuli/onevowelslant_rhyme8.mp3","0","audio-button-response","23","1136067","0.0-5.0-0.18",""
"9480","Stimuli/endthreevowel_rhyme42.mp3","1","audio-button-response","24","1146214","0.0-5.0-0.19",""
"56131","Stimuli/endthreevowel_rhyme33.mp3","1","audio-button-response","25","1203017","0.0-5.0-0.20",""
"28979","Stimuli/onevowelend_rhyme5.mp3","1","audio-button-response","26","1232672","0.0-5.0-0.21",""
"5472","Stimuli/nonrhyme_30_oneline.mp3","0","audio-button-response","27","1238653","0.0-5.0-0.22",""
"15269","Stimuli/EndTwoVowel_rhyme6.mp3","1","audio-button-response","28","1254591","0.0-5.0-0.23",""
"8739","Stimuli/endthreevowel_rhyme10.mp3","1","audio-button-response","29","1264037","0.0-5.0-0.24",""
"7389","Stimuli/EndTwoVowel_rhyme1.mp3","0","audio-button-response","30","1272117","0.0-5.0-0.25",""
"5160","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","31","1277901","0.0-5.0-0.26",""
"7869","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","32","1286445","0.0-5.0-0.27",""
"11120","Stimuli/endthreevowel_rhyme36.mp3","1","audio-button-response","33","1298259","0.0-5.0-0.28",""
"8669","Stimuli/endthreevowel_rhyme41.mp3","1","audio-button-response","34","1307609","0.0-5.0-0.29",""
"11539","Stimuli/threeVowelSlantRhyme_40.mp3","0","audio-button-response","35","1319831","0.0-5.0-0.30",""
"17792","Stimuli/endthreevowel_rhyme2.mp3","1","audio-button-response","36","1338295","0.0-5.0-0.31",""
"20211","Stimuli/threeVowelSlantRhyme_2.mp3","0","audio-button-response","37","1359163","0.0-5.0-0.32",""
"9560","Stimuli/endthreevowel_rhyme4.mp3","1","audio-button-response","38","1369401","0.0-5.0-0.33",""
"9181","Stimuli/threeVowelSlantRhyme_29.mp3","0","audio-button-response","39","1379253","0.0-5.0-0.34",""
"22381","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","40","1402324","0.0-5.0-0.35",""
"9640","Stimuli/threeVowelSlantRhyme_32.mp3","1","audio-button-response","41","1412642","0.0-5.0-0.36",""
"10680","Stimuli/endthreevowel_rhyme32.mp3","0","audio-button-response","42","1423984","0.0-5.0-0.37",""
"9240","Stimuli/endthreevowel_rhyme7.mp3","0","audio-button-response","43","1433905","0.0-5.0-0.38",""
"10088","Stimuli/threeVowelSlantRhyme_37.mp3","1","audio-button-response","44","1444699","0.0-5.0-0.39",""
"9749","Stimuli/endthreevowel_rhyme26.mp3","1","audio-button-response","45","1455152","0.0-5.0-0.40",""
"29219","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","46","1485060","0.0-5.0-0.41",""
"21608","Stimuli/EndTwoVowel_rhyme5.mp3","1","audio-button-response","47","1507342","0.0-5.0-0.42",""
"11592","Stimuli/nonrhyme_4_twolines.mp3","0","audio-button-response","48","1519609","0.0-5.0-0.43",""
"11819","Stimuli/endthreevowel_rhyme8.mp3","0","audio-button-response","49","1532106","0.0-5.0-0.44",""
"11371","Stimuli/onevowelslant_rhyme5.mp3","1","audio-button-response","50","1544143","0.0-5.0-0.45",""
"15200","Stimuli/threeVowelSlantRhyme_4.mp3","0","audio-button-response","51","1560020","0.0-5.0-0.46",""
"11912","Stimuli/endthreevowel_rhyme30.mp3","0","audio-button-response","52","1572611","0.0-5.0-0.47",""
"9629","Stimuli/threeVowelSlantRhyme_10.mp3","0","audio-button-response","53","1582920","0.0-5.0-0.48",""
"10069","Stimuli/endthreevowel_rhyme22.mp3","0","audio-button-response","54","1593665","0.0-5.0-0.49",""
"8891","Stimuli/threeVowelSlantRhyme_15.mp3","0","audio-button-response","55","1603238","0.0-5.0-0.50",""
"4240","Stimuli/nonrhyme_24_oneline.mp3","1","audio-button-response","56","1607983","0.0-5.0-0.51",""
"9069","Stimuli/threeVowelSlantRhyme_20.mp3","0","audio-button-response","57","1617720","0.0-5.0-0.52",""
"59368","Stimuli/threeVowelSlantRhyme_45.mp3","1","audio-button-response","58","1677820","0.0-5.0-0.53",""
"22560","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","59","1700896","0.0-5.0-0.54",""
"4680","Stimuli/nonrhyme_35_oneline.mp3","0","audio-button-response","60","1706490","0.0-5.0-0.55",""
"7541","Stimuli/nonrhyme_39_oneline.mp3","0","audio-button-response","61","1714643","0.0-5.0-0.56",""
"5741","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","62","1721007","0.0-5.0-0.57",""
"15920","Stimuli/threeVowelSlantRhyme_46.mp3","0","audio-button-response","63","1737628","0.0-5.0-0.58",""
"7520","Stimuli/EndTwoVowel_rhyme12.mp3","1","audio-button-response","64","1745850","0.0-5.0-0.59",""
"12800","Stimuli/nonrhyme_11_oneline.mp3","1","audio-button-response","65","1759263","0.0-5.0-0.60",""
"5181","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","66","1765067","0.0-5.0-0.61",""
"12381","Stimuli/endthreevowel_rhyme38.mp3","1","audio-button-response","67","1778112","0.0-5.0-0.62",""
"8240","Stimuli/nonrhyme_5_twolines.mp3","1","audio-button-response","68","1787032","0.0-5.0-0.63",""
"23469","Stimuli/nonrhyme_8_twolines.mp3","0","audio-button-response","69","1811185","0.0-5.0-0.64",""
"8611","Stimuli/endthreevowel_rhyme18.mp3","1","audio-button-response","70","1820491","0.0-5.0-0.65",""
"12149","Stimuli/threeVowelSlantRhyme_42.mp3","0","audio-button-response","71","1833313","0.0-5.0-0.66",""
"9531","Stimuli/onevowelinternalrhyme4.mp3","0","audio-button-response","72","1843471","0.0-5.0-0.67",""
"15581","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","73","1859557","0.0-5.0-0.68",""
"7981","Stimuli/endthreevowel_rhyme40.mp3","1","audio-button-response","74","1868204","0.0-5.0-0.69",""
"6880","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","75","1875726","0.0-5.0-0.70",""
"8379","Stimuli/endthreevowel_rhyme14.mp3","1","audio-button-response","76","1884783","0.0-5.0-0.71",""
"37040","Stimuli/endthreevowel_rhyme48.mp3","1","audio-button-response","77","1922506","0.0-5.0-0.72",""
"9691","Stimuli/endthreevowel_rhyme47.mp3","0","audio-button-response","78","1932868","0.0-5.0-0.73",""
"5419","Stimuli/nonrhyme_32_oneline.mp3","0","audio-button-response","79","1938788","0.0-5.0-0.74",""
"11920","Stimuli/threeVowelSlantRhyme_23.mp3","1","audio-button-response","80","1951364","0.0-5.0-0.75",""
"42080","Stimuli/threeVowelSlantRhyme_5.mp3","0","audio-button-response","81","1994122","0.0-5.0-0.76",""
"9912","Stimuli/endthreevowel_rhyme46.mp3","0","audio-button-response","82","2004720","0.0-5.0-0.77",""
"35301","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","83","2040639","0.0-5.0-0.78",""
"19512","Stimuli/endthreevowel_rhyme19.mp3","1","audio-button-response","84","2060835","0.0-5.0-0.79",""
"10459","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","85","2071969","0.0-5.0-0.80",""
"33411","Stimuli/onevowelslant_rhyme3.mp3","0","audio-button-response","86","2106055","0.0-5.0-0.81",""
"16080","Stimuli/onevowelend_rhyme8.mp3","1","audio-button-response","87","2122853","0.0-5.0-0.82",""
"16851","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","88","2140391","0.0-5.0-0.83",""
"10648","Stimuli/endthreevowel_rhyme16.mp3","0","audio-button-response","89","2151792","0.0-5.0-0.84",""
"11272","Stimuli/EndTwoVowel_rhyme2.mp3","0","audio-button-response","90","2163746","0.0-5.0-0.85",""
"32229","Stimuli/endthreevowel_rhyme28.mp3","0","audio-button-response","91","2196680","0.0-5.0-0.86",""
"13931","Stimuli/threeVowelSlantRhyme_49.mp3","0","audio-button-response","92","2211314","0.0-5.0-0.87",""
"15509","Stimuli/threeVowelSlantRhyme_18.mp3","0","audio-button-response","93","2227505","0.0-5.0-0.88",""
"10819","Stimuli/threeVowelSlantRhyme_16.mp3","1","audio-button-response","94","2239008","0.0-5.0-0.89",""
"12080","Stimuli/threeVowelSlantRhyme_34.mp3","0","audio-button-response","95","2251788","0.0-5.0-0.90",""
"36069","Stimuli/nonrhyme_7_twolines.mp3","1","audio-button-response","96","2288546","0.0-5.0-0.91",""
"87531","Stimuli/threeVowelSlantRhyme_17.mp3","1","audio-button-response","97","2376754","0.0-5.0-0.92",""
"11080","Stimuli/endthreevowel_rhyme25.mp3","0","audio-button-response","98","2388787","0.0-5.0-0.93",""
"9040","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","99","2398511","0.0-5.0-0.94",""
"9448","Stimuli/onevowelend_rhyme6.mp3","0","audio-button-response","100","2408650","0.0-5.0-0.95",""
"9189","Stimuli/onevowelend_rhyme7.mp3","1","audio-button-response","101","2418731","0.0-5.0-0.96",""
"5840","Stimuli/onevowelinternalrhyme6.mp3","1","audio-button-response","102","2425185","0.0-5.0-0.97",""
"6789","Stimuli/nonrhyme_12_oneline.mp3","0","audio-button-response","103","2432702","0.0-5.0-0.98",""
