"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"5097","Stimuli/nonrhyme_13_oneline.mp3","0","audio-button-response","10","72450","0.0-5.0-0.5",""
"4139","Stimuli/nonrhyme_28_oneline.mp3","0","audio-button-response","11","77171","0.0-5.0-0.6",""
"7645","Stimuli/nonrhyme_6_twolines.mp3","1","audio-button-response","12","85433","0.0-5.0-0.7",""
"5283","Stimuli/nonrhyme_21_oneline.mp3","0","audio-button-response","13","91236","0.0-5.0-0.8",""
"3396","Stimuli/nonrhyme_24_oneline.mp3","1","audio-button-response","14","95152","0.0-5.0-0.9",""
"8353","Stimuli/nonrhyme_4_twolines.mp3","0","audio-button-response","15","104122","0.0-5.0-0.10",""
"6229","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","16","110856","0.0-5.0-0.11",""
"5219","Stimuli/nonrhyme_35_oneline.mp3","0","audio-button-response","17","116657","0.0-5.0-0.12",""
"8986","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","18","126273","0.0-5.0-0.13",""
"7407","Stimuli/EndTwoVowel_rhyme2.mp3","1","audio-button-response","19","134288","0.0-5.0-0.14",""
"9927","Stimuli/endthreevowel_rhyme40.mp3","1","audio-button-response","20","144827","0.0-5.0-0.15",""
"8417","Stimuli/threeVowelSlantRhyme_4.mp3","1","audio-button-response","21","153860","0.0-5.0-0.16",""
"8313","Stimuli/endthreevowel_rhyme31.mp3","0","audio-button-response","22","162795","0.0-5.0-0.17",""
"8522","Stimuli/endthreevowel_rhyme46.mp3","0","audio-button-response","23","171941","0.0-5.0-0.18",""
"7819","Stimuli/EndTwoVowel_rhyme12.mp3","0","audio-button-response","24","180393","0.0-5.0-0.19",""
"5132","Stimuli/onevowelinternalrhyme6.mp3","1","audio-button-response","25","186113","0.0-5.0-0.20",""
"8754","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","26","195494","0.0-5.0-0.21",""
"7906","Stimuli/threeVowelSlantRhyme_18.mp3","1","audio-button-response","27","204015","0.0-5.0-0.22",""
"10385","Stimuli/threeVowelSlantRhyme_29.mp3","0","audio-button-response","28","215018","0.0-5.0-0.23",""
"8591","Stimuli/endthreevowel_rhyme16.mp3","0","audio-button-response","29","224229","0.0-5.0-0.24",""
"9062","Stimuli/onevowelend_rhyme5.mp3","1","audio-button-response","30","233899","0.0-5.0-0.25",""
"11059","Stimuli/threeVowelSlantRhyme_48.mp3","0","audio-button-response","31","245682","0.0-5.0-0.26",""
"8719","Stimuli/onevowelslant_rhyme4.mp3","0","audio-button-response","32","255018","0.0-5.0-0.27",""
"9445","Stimuli/endthreevowel_rhyme17.mp3","0","audio-button-response","33","265084","0.0-5.0-0.28",""
"10542","Stimuli/threeVowelSlantRhyme_42.mp3","1","audio-button-response","34","276270","0.0-5.0-0.29",""
"8115","Stimuli/onevowelslant_rhyme5.mp3","0","audio-button-response","35","285003","0.0-5.0-0.30",""
"9131","Stimuli/endthreevowel_rhyme34.mp3","1","audio-button-response","36","294754","0.0-5.0-0.31",""
"8295","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","37","303672","0.0-5.0-0.32",""
"8452","Stimuli/endthreevowel_rhyme45.mp3","1","audio-button-response","38","312792","0.0-5.0-0.33",""
"5428","Stimuli/nonrhyme_38_oneline.mp3","1","audio-button-response","39","318740","0.0-5.0-0.34",""
"8098","Stimuli/threeVowelSlantRhyme_6.mp3","0","audio-button-response","40","327461","0.0-5.0-0.35",""
"7697","Stimuli/endthreevowel_rhyme2.mp3","0","audio-button-response","41","335777","0.0-5.0-0.36",""
"8127","Stimuli/threeVowelSlantRhyme_15.mp3","1","audio-button-response","42","344526","0.0-5.0-0.37",""
"10048","Stimuli/threeVowelSlantRhyme_40.mp3","0","audio-button-response","43","355193","0.0-5.0-0.38",""
"5683","Stimuli/nonrhyme_33_oneline.mp3","1","audio-button-response","44","361462","0.0-5.0-0.39",""
"4180","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","45","366215","0.0-5.0-0.40",""
"4313","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","46","371112","0.0-5.0-0.41",""
"8330","Stimuli/onevowelend_rhyme3.mp3","0","audio-button-response","47","380065","0.0-5.0-0.42",""
"10432","Stimuli/threeVowelSlantRhyme_43.mp3","1","audio-button-response","48","391147","0.0-5.0-0.43",""
"9938","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","49","401698","0.0-5.0-0.44",""
"7459","Stimuli/EndTwoVowel_rhyme14.mp3","0","audio-button-response","50","409784","0.0-5.0-0.45",""
"10664","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","51","421086","0.0-5.0-0.46",""
"8081","Stimuli/onevowelslant_rhyme3.mp3","0","audio-button-response","52","429788","0.0-5.0-0.47",""
"9317","Stimuli/nonrhyme_9_twolines.mp3","1","audio-button-response","53","439723","0.0-5.0-0.48",""
"6641","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","54","446869","0.0-5.0-0.49",""
"9851","Stimuli/endthreevowel_rhyme50.mp3","1","audio-button-response","55","457370","0.0-5.0-0.50",""
"8766","Stimuli/threeVowelSlantRhyme_8.mp3","1","audio-button-response","56","466754","0.0-5.0-0.51",""
"9108","Stimuli/endthreevowel_rhyme23.mp3","0","audio-button-response","57","476489","0.0-5.0-0.52",""
"9567","Stimuli/endthreevowel_rhyme42.mp3","1","audio-button-response","58","486676","0.0-5.0-0.53",""
"26587","Stimuli/endthreevowel_rhyme22.mp3","1","audio-button-response","59","513875","0.0-5.0-0.54",""
"8934","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","60","523427","0.0-5.0-0.55",""
"9033","Stimuli/threeVowelSlantRhyme_21.mp3","0","audio-button-response","61","533078","0.0-5.0-0.56",""
"5317","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","62","538979","0.0-5.0-0.57",""
"9149","Stimuli/endthreevowel_rhyme25.mp3","1","audio-button-response","63","548745","0.0-5.0-0.58",""
"10269","Stimuli/threeVowelSlantRhyme_20.mp3","1","audio-button-response","64","559634","0.0-5.0-0.59",""
"8818","Stimuli/threeVowelSlantRhyme_19.mp3","0","audio-button-response","65","569064","0.0-5.0-0.60",""
"11436","Stimuli/threeVowelSlantRhyme_49.mp3","1","audio-button-response","66","581149","0.0-5.0-0.61",""
"8179","Stimuli/nonrhyme_28_oneline.mp3","1","audio-button-response","67","589833","0.0-5.0-0.62",""
"11297","Stimuli/endthreevowel_rhyme37.mp3","1","audio-button-response","68","601751","0.0-5.0-0.63",""
"14269","Stimuli/endthreevowel_rhyme41.mp3","1","audio-button-response","69","616640","0.0-5.0-0.64",""
"9294","Stimuli/threeVowelSlantRhyme_17.mp3","0","audio-button-response","70","626554","0.0-5.0-0.65",""
"8725","Stimuli/endthreevowel_rhyme6.mp3","0","audio-button-response","71","635922","0.0-5.0-0.66",""
"13322","Stimuli/nonrhyme_8_twolines.mp3","1","audio-button-response","72","649858","0.0-5.0-0.67",""
"6432","Stimuli/nonrhyme_11_oneline.mp3","0","audio-button-response","73","656876","0.0-5.0-0.68",""
"9352","Stimuli/EndTwoVowel_rhyme8.mp3","0","audio-button-response","74","666858","0.0-5.0-0.69",""
"6734","Stimuli/nonrhyme_32_oneline.mp3","0","audio-button-response","75","674179","0.0-5.0-0.70",""
"11546","Stimuli/threeVowelSlantRhyme_34.mp3","1","audio-button-response","76","686376","0.0-5.0-0.71",""
"6037","Stimuli/onevowelinternalrhyme1.mp3","1","audio-button-response","77","692999","0.0-5.0-0.72",""
"6647","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","78","700227","0.0-5.0-0.73",""
"10385","Stimuli/endthreevowel_rhyme38.mp3","1","audio-button-response","79","711233","0.0-5.0-0.74",""
"9665","Stimuli/threeVowelSlantRhyme_5.mp3","1","audio-button-response","80","721516","0.0-5.0-0.75",""
"9294","Stimuli/threeVowelSlantRhyme_14.mp3","1","audio-button-response","81","731431","0.0-5.0-0.76",""
"5184","Stimuli/nonrhyme_15_oneline.mp3","1","audio-button-response","82","737198","0.0-5.0-0.77",""
"8986","Stimuli/onevowelend_rhyme2.mp3","0","audio-button-response","83","746801","0.0-5.0-0.78",""
"10136","Stimuli/threeVowelSlantRhyme_38.mp3","1","audio-button-response","84","757571","0.0-5.0-0.79",""
"8394","Stimuli/onevowelend_rhyme4.mp3","0","audio-button-response","85","766587","0.0-5.0-0.80",""
"9404","Stimuli/endthreevowel_rhyme11.mp3","1","audio-button-response","86","776603","0.0-5.0-0.81",""
"10768","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","87","788023","0.0-5.0-0.82",""
"10019","Stimuli/EndTwoVowel_rhyme7.mp3","1","audio-button-response","88","798673","0.0-5.0-0.83",""
"8853","Stimuli/EndTwoVowel_rhyme13.mp3","1","audio-button-response","89","808154","0.0-5.0-0.84",""
"8829","Stimuli/endthreevowel_rhyme36.mp3","1","audio-button-response","90","817605","0.0-5.0-0.85",""
"7163","Stimuli/nonrhyme_21_oneline.mp3","1","audio-button-response","91","825275","0.0-5.0-0.86",""
"7721","Stimuli/threeVowelSlantRhyme_13.mp3","1","audio-button-response","92","833610","0.0-5.0-0.87",""
"8615","Stimuli/endthreevowel_rhyme18.mp3","0","audio-button-response","93","842845","0.0-5.0-0.88",""
"8795","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","94","852146","0.0-5.0-0.89",""
"8928","Stimuli/endthreevowel_rhyme5.mp3","1","audio-button-response","95","861696","0.0-5.0-0.90",""
"5381","Stimuli/nonrhyme_18_oneline.mp3","1","audio-button-response","96","867660","0.0-5.0-0.91",""
"5875","Stimuli/nonrhyme_16_oneline.mp3","0","audio-button-response","97","874061","0.0-5.0-0.92",""
"8638","Stimuli/endthreevowel_rhyme15.mp3","0","audio-button-response","98","883313","0.0-5.0-0.93",""
"5027","Stimuli/onevowelinternalrhyme5.mp3","0","audio-button-response","99","888932","0.0-5.0-0.94",""
"8980","Stimuli/endthreevowel_rhyme19.mp3","0","audio-button-response","100","898547","0.0-5.0-0.95",""
"7721","Stimuli/onevowelslant_rhyme6.mp3","1","audio-button-response","101","906884","0.0-5.0-0.96",""
"8754","Stimuli/endthreevowel_rhyme48.mp3","0","audio-button-response","102","916249","0.0-5.0-0.97",""
"7872","Stimuli/threeVowelSlantRhyme_22.mp3","0","audio-button-response","103","924736","0.0-5.0-0.98",""
"58874","","{""Q0"":""By the end of the experiment, my strategy consisted of listening to the utterances and looking for some sort of regularity in the timing. If I felt there was some type of intentional rhythm, I was inclined to choose poetry. ""}","survey-text","104","984161","0.0-6.0",""
