"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"8568","Stimuli/endthreevowel_rhyme47.mp3","0","audio-button-response","58","724260","0.0-5.0-0.53",""
"9011","Stimuli/threeVowelSlantRhyme_4.mp3","1","audio-button-response","59","733909","0.0-5.0-0.54",""
"5371","Stimuli/nonrhyme_24_oneline.mp3","1","audio-button-response","60","739789","0.0-5.0-0.55",""
"5019","Stimuli/nonrhyme_27_oneline.mp3","1","audio-button-response","61","745311","0.0-5.0-0.56",""
"9160","Stimuli/threeVowelSlantRhyme_14.mp3","0","audio-button-response","62","755135","0.0-5.0-0.57",""
"9432","Stimuli/endthreevowel_rhyme12.mp3","0","audio-button-response","63","765209","0.0-5.0-0.58",""
"6560","Stimuli/nonrhyme_33_oneline.mp3","0","audio-button-response","64","772354","0.0-5.0-0.59",""
"9269","Stimuli/EndTwoVowel_rhyme7.mp3","0","audio-button-response","65","782242","0.0-5.0-0.60",""
"10019","Stimuli/onevowelend_rhyme4.mp3","0","audio-button-response","66","792908","0.0-5.0-0.61",""
"10101","Stimuli/nonrhyme_8_twolines.mp3","1","audio-button-response","67","803653","0.0-5.0-0.62",""
"11072","Stimuli/threeVowelSlantRhyme_5.mp3","0","audio-button-response","68","815367","0.0-5.0-0.63",""
"12880","Stimuli/nonrhyme_1_twolines.mp3","0","audio-button-response","69","828912","0.0-5.0-0.64",""
"12960","Stimuli/threeVowelSlantRhyme_19.mp3","0","audio-button-response","70","842547","0.0-5.0-0.65",""
"5960","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","71","849122","0.0-5.0-0.66",""
"11011","Stimuli/endthreevowel_rhyme38.mp3","1","audio-button-response","72","860788","0.0-5.0-0.67",""
"6899","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","73","868302","0.0-5.0-0.68",""
"8720","Stimuli/onevowelslant_rhyme4.mp3","0","audio-button-response","74","877695","0.0-5.0-0.69",""
"8440","Stimuli/threeVowelSlantRhyme_17.mp3","0","audio-button-response","75","886792","0.0-5.0-0.70",""
"5320","Stimuli/nonrhyme_20_oneline.mp3","0","audio-button-response","76","892616","0.0-5.0-0.71",""
"8869","Stimuli/threeVowelSlantRhyme_7.mp3","1","audio-button-response","77","902122","0.0-5.0-0.72",""
"8440","Stimuli/onevowelend_rhyme6.mp3","0","audio-button-response","78","911235","0.0-5.0-0.73",""
"8328","Stimuli/EndTwoVowel_rhyme10.mp3","1","audio-button-response","79","920221","0.0-5.0-0.74",""
"8560","Stimuli/endthreevowel_rhyme14.mp3","1","audio-button-response","80","929405","0.0-5.0-0.75",""
"9349","Stimuli/endthreevowel_rhyme39.mp3","1","audio-button-response","81","939415","0.0-5.0-0.76",""
"11429","Stimuli/threeVowelSlantRhyme_46.mp3","1","audio-button-response","82","951505","0.0-5.0-0.77",""
"6011","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","83","958128","0.0-5.0-0.78",""
"8808","Stimuli/endthreevowel_rhyme15.mp3","1","audio-button-response","84","967618","0.0-5.0-0.79",""
"8821","Stimuli/endthreevowel_rhyme29.mp3","0","audio-button-response","85","977084","0.0-5.0-0.80",""
"10021","Stimuli/threeVowelSlantRhyme_30.mp3","0","audio-button-response","86","987758","0.0-5.0-0.81",""
"10531","Stimuli/threeVowelSlantRhyme_15.mp3","1","audio-button-response","87","998951","0.0-5.0-0.82",""
"7181","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","88","1006640","0.0-5.0-0.83",""
"8211","Stimuli/threeVowelSlantRhyme_22.mp3","0","audio-button-response","89","1015505","0.0-5.0-0.84",""
"6109","Stimuli/onevowelinternalrhyme7.mp3","1","audio-button-response","90","1022218","0.0-5.0-0.85",""
"10509","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","91","1033355","0.0-5.0-0.86",""
"9059","Stimuli/endthreevowel_rhyme26.mp3","1","audio-button-response","92","1043061","0.0-5.0-0.87",""
"12459","Stimuli/threeVowelSlantRhyme_50.mp3","0","audio-button-response","93","1056174","0.0-5.0-0.88",""
"5461","Stimuli/nonrhyme_34_oneline.mp3","0","audio-button-response","94","1062239","0.0-5.0-0.89",""
"8632","Stimuli/threeVowelSlantRhyme_10.mp3","1","audio-button-response","95","1071528","0.0-5.0-0.90",""
"8379","Stimuli/nonrhyme_39_oneline.mp3","1","audio-button-response","96","1080544","0.0-5.0-0.91",""
"12680","Stimuli/onevowelslant_rhyme1.mp3","1","audio-button-response","97","1093883","0.0-5.0-0.92",""
"5912","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","98","1100412","0.0-5.0-0.93",""
"8451","Stimuli/onevowelinternalrhyme8.mp3","1","audio-button-response","99","1109445","0.0-5.0-0.94",""
"11291","Stimuli/threeVowelSlantRhyme_2.mp3","0","audio-button-response","100","1121374","0.0-5.0-0.95",""
"9520","Stimuli/EndTwoVowel_rhyme5.mp3","1","audio-button-response","101","1131545","0.0-5.0-0.96",""
"11109","Stimuli/endthreevowel_rhyme35.mp3","1","audio-button-response","102","1143313","0.0-5.0-0.97",""
"6899","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","103","1150828","0.0-5.0-0.98",""
