"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"7250","Stimuli/threeVowelSlantRhyme_24.mp3","0","audio-button-response","24","328407","0.0-5.0-0.19",""
"9247","Stimuli/threeVowelSlantRhyme_32.mp3","0","audio-button-response","25","338244","0.0-5.0-0.20",""
"8975","Stimuli/endthreevowel_rhyme39.mp3","0","audio-button-response","26","347789","0.0-5.0-0.21",""
"5439","Stimuli/nonrhyme_21_oneline.mp3","1","audio-button-response","27","353783","0.0-5.0-0.22",""
"9514","Stimuli/endthreevowel_rhyme28.mp3","0","audio-button-response","28","363878","0.0-5.0-0.23",""
"9921","Stimuli/endthreevowel_rhyme42.mp3","1","audio-button-response","29","374367","0.0-5.0-0.24",""
"8783","Stimuli/endthreevowel_rhyme36.mp3","0","audio-button-response","30","383713","0.0-5.0-0.25",""
"8539","Stimuli/nonrhyme_6_twolines.mp3","1","audio-button-response","31","392843","0.0-5.0-0.26",""
"13653","Stimuli/endthreevowel_rhyme25.mp3","1","audio-button-response","32","407109","0.0-5.0-0.27",""
"9027","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","33","417261","0.0-5.0-0.28",""
"8992","Stimuli/endthreevowel_rhyme18.mp3","0","audio-button-response","34","427172","0.0-5.0-0.29",""
"10838","Stimuli/threeVowelSlantRhyme_34.mp3","1","audio-button-response","35","439716","0.0-5.0-0.30",""
"5166","Stimuli/nonrhyme_32_oneline.mp3","1","audio-button-response","36","447278","0.0-5.0-0.31",""
"6153","Stimuli/nonrhyme_34_oneline.mp3","0","audio-button-response","37","453939","0.0-5.0-0.32",""
"9584","Stimuli/endthreevowel_rhyme7.mp3","0","audio-button-response","38","464791","0.0-5.0-0.33",""
"8417","Stimuli/endthreevowel_rhyme8.mp3","0","audio-button-response","39","474619","0.0-5.0-0.34",""
"8887","Stimuli/endthreevowel_rhyme12.mp3","0","audio-button-response","40","484121","0.0-5.0-0.35",""
"6478","Stimuli/nonrhyme_28_oneline.mp3","0","audio-button-response","41","491102","0.0-5.0-0.36",""
"7576","Stimuli/EndTwoVowel_rhyme9.mp3","0","audio-button-response","42","499345","0.0-5.0-0.37",""
"7117","Stimuli/nonrhyme_36_oneline.mp3","1","audio-button-response","43","507020","0.0-5.0-0.38",""
"9143","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","44","516877","0.0-5.0-0.39",""
"8388","Stimuli/EndTwoVowel_rhyme11.mp3","0","audio-button-response","45","525878","0.0-5.0-0.40",""
"5329","Stimuli/nonrhyme_22_oneline.mp3","0","audio-button-response","46","531758","0.0-5.0-0.41",""
"9096","Stimuli/onevowelend_rhyme2.mp3","0","audio-button-response","47","541480","0.0-5.0-0.42",""
"10101","Stimuli/threeVowelSlantRhyme_9.mp3","1","audio-button-response","48","552601","0.0-5.0-0.43",""
"10228","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","49","563617","0.0-5.0-0.44",""
"9723","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","50","573838","0.0-5.0-0.45",""
"5288","Stimuli/nonrhyme_12_oneline.mp3","0","audio-button-response","51","579931","0.0-5.0-0.46",""
"8905","Stimuli/threeVowelSlantRhyme_5.mp3","1","audio-button-response","52","589828","0.0-5.0-0.47",""
"4569","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","53","595000","0.0-5.0-0.48",""
"8916","Stimuli/endthreevowel_rhyme24.mp3","0","audio-button-response","54","604548","0.0-5.0-0.49",""
"10815","Stimuli/endthreevowel_rhyme47.mp3","0","audio-button-response","55","616216","0.0-5.0-0.50",""
"9787","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","56","626598","0.0-5.0-0.51",""
"9990","Stimuli/EndTwoVowel_rhyme12.mp3","1","audio-button-response","57","637174","0.0-5.0-0.52",""
"11587","Stimuli/endthreevowel_rhyme48.mp3","1","audio-button-response","58","649381","0.0-5.0-0.53",""
"8516","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","59","658494","0.0-5.0-0.54",""
"10873","Stimuli/threeVowelSlantRhyme_42.mp3","1","audio-button-response","60","670120","0.0-5.0-0.55",""
"10031","Stimuli/threeVowelSlantRhyme_35.mp3","0","audio-button-response","61","680720","0.0-5.0-0.56",""
"11157","Stimuli/threeVowelSlantRhyme_43.mp3","1","audio-button-response","62","692533","0.0-5.0-0.57",""
"8992","Stimuli/endthreevowel_rhyme3.mp3","1","audio-button-response","63","702142","0.0-5.0-0.58",""
"8208","Stimuli/endthreevowel_rhyme1.mp3","0","audio-button-response","64","710920","0.0-5.0-0.59",""
"4319","Stimuli/onevowelinternalrhyme4.mp3","1","audio-button-response","65","715962","0.0-5.0-0.60",""
"9085","Stimuli/endthreevowel_rhyme19.mp3","0","audio-button-response","66","725619","0.0-5.0-0.61",""
"4580","Stimuli/nonrhyme_29_oneline.mp3","0","audio-button-response","67","730753","0.0-5.0-0.62",""
"8342","Stimuli/nonrhyme_3_twolines.mp3","1","audio-button-response","68","739666","0.0-5.0-0.63",""
"7726","Stimuli/threeVowelSlantRhyme_2.mp3","1","audio-button-response","69","747980","0.0-5.0-0.64",""
"8179","Stimuli/endthreevowel_rhyme34.mp3","1","audio-button-response","70","756744","0.0-5.0-0.65",""
"4690","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","71","761981","0.0-5.0-0.66",""
"8690","Stimuli/onevowelslant_rhyme2.mp3","0","audio-button-response","72","771248","0.0-5.0-0.67",""
"4946","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","73","776757","0.0-5.0-0.68",""
"8673","Stimuli/onevowelend_rhyme1.mp3","1","audio-button-response","74","785985","0.0-5.0-0.69",""
"8655","Stimuli/endthreevowel_rhyme50.mp3","1","audio-button-response","75","795214","0.0-5.0-0.70",""
"7982","Stimuli/EndTwoVowel_rhyme3.mp3","0","audio-button-response","76","803801","0.0-5.0-0.71",""
"5997","Stimuli/nonrhyme_26_oneline.mp3","0","audio-button-response","77","810365","0.0-5.0-0.72",""
"9329","Stimuli/threeVowelSlantRhyme_19.mp3","1","audio-button-response","78","820839","0.0-5.0-0.73",""
"11227","Stimuli/onevowelend_rhyme8.mp3","1","audio-button-response","79","832644","0.0-5.0-0.74",""
"11889","Stimuli/onevowelend_rhyme3.mp3","1","audio-button-response","80","845117","0.0-5.0-0.75",""
"9584","Stimuli/endthreevowel_rhyme29.mp3","1","audio-button-response","81","855279","0.0-5.0-0.76",""
"8243","Stimuli/endthreevowel_rhyme35.mp3","0","audio-button-response","82","864118","0.0-5.0-0.77",""
"10066","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","83","874946","0.0-5.0-0.78",""
"9195","Stimuli/threeVowelSlantRhyme_29.mp3","0","audio-button-response","84","884731","0.0-5.0-0.79",""
"9143","Stimuli/nonrhyme_9_twolines.mp3","1","audio-button-response","85","894377","0.0-5.0-0.80",""
"8609","Stimuli/endthreevowel_rhyme23.mp3","1","audio-button-response","86","903566","0.0-5.0-0.81",""
"8220","Stimuli/threeVowelSlantRhyme_14.mp3","1","audio-button-response","87","912383","0.0-5.0-0.82",""
"4638","Stimuli/nonrhyme_16_oneline.mp3","0","audio-button-response","88","917595","0.0-5.0-0.83",""
"5277","Stimuli/nonrhyme_27_oneline.mp3","1","audio-button-response","89","923437","0.0-5.0-0.84",""
"8835","Stimuli/endthreevowel_rhyme27.mp3","0","audio-button-response","90","932856","0.0-5.0-0.85",""
"7738","Stimuli/threeVowelSlantRhyme_18.mp3","1","audio-button-response","91","941152","0.0-5.0-0.86",""
"8359","Stimuli/threeVowelSlantRhyme_25.mp3","0","audio-button-response","92","950086","0.0-5.0-0.87",""
"9398","Stimuli/endthreevowel_rhyme14.mp3","1","audio-button-response","93","960078","0.0-5.0-0.88",""
"8731","Stimuli/nonrhyme_1_twolines.mp3","1","audio-button-response","94","969407","0.0-5.0-0.89",""
"11680","Stimuli/threeVowelSlantRhyme_48.mp3","1","audio-button-response","95","981713","0.0-5.0-0.90",""
"13531","Stimuli/threeVowelSlantRhyme_47.mp3","1","audio-button-response","96","996053","0.0-5.0-0.91",""
"14025","Stimuli/threeVowelSlantRhyme_3.mp3","1","audio-button-response","97","1010652","0.0-5.0-0.92",""
"6304","Stimuli/nonrhyme_39_oneline.mp3","1","audio-button-response","98","1017511","0.0-5.0-0.93",""
"10292","Stimuli/EndTwoVowel_rhyme1.mp3","0","audio-button-response","99","1028386","0.0-5.0-0.94",""
"9120","Stimuli/threeVowelSlantRhyme_15.mp3","1","audio-button-response","100","1038074","0.0-5.0-0.95",""
"9056","Stimuli/onevowelslant_rhyme3.mp3","1","audio-button-response","101","1047695","0.0-5.0-0.96",""
"8916","Stimuli/endthreevowel_rhyme38.mp3","1","audio-button-response","102","1057353","0.0-5.0-0.97",""
"4685","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","103","1062599","0.0-5.0-0.98",""
"49617","","{""Q0"":""I tried to identify potential rhyming patterns which could point to it being poetry. It was hard to guess for \""one sentence\""-like utterances. Also, any time I perceived a question mark, I chose prose. ""}","survey-text","104","1112761","0.0-6.0",""
