"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"4669","Stimuli/nonrhyme_37_oneline.mp3","0","audio-button-response","10","206768","0.0-5.0-0.5",""
"3309","Stimuli/nonrhyme_24_oneline.mp3","0","audio-button-response","11","210598","0.0-5.0-0.6",""
"8051","Stimuli/nonrhyme_7_twolines.mp3","0","audio-button-response","12","219275","0.0-5.0-0.7",""
"5280","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","13","225182","0.0-5.0-0.8",""
"5408","Stimuli/nonrhyme_29_oneline.mp3","1","audio-button-response","14","231185","0.0-5.0-0.9",""
"10120","Stimuli/threeVowelSlantRhyme_45.mp3","1","audio-button-response","15","241951","0.0-5.0-0.10",""
"10251","Stimuli/nonrhyme_2_twolines.mp3","0","audio-button-response","16","252736","0.0-5.0-0.11",""
"8179","Stimuli/endthreevowel_rhyme15.mp3","1","audio-button-response","17","261587","0.0-5.0-0.12",""
"8099","Stimuli/threeVowelSlantRhyme_30.mp3","1","audio-button-response","18","270321","0.0-5.0-0.13",""
"10149","Stimuli/threeVowelSlantRhyme_35.mp3","0","audio-button-response","19","281154","0.0-5.0-0.14",""
"7749","Stimuli/threeVowelSlantRhyme_21.mp3","0","audio-button-response","20","289527","0.0-5.0-0.15",""
"8800","Stimuli/onevowelend_rhyme1.mp3","0","audio-button-response","21","298966","0.0-5.0-0.16",""
"14459","Stimuli/nonrhyme_7_twolines.mp3","0","audio-button-response","22","313947","0.0-5.0-0.17",""
"11819","Stimuli/nonrhyme_11_oneline.mp3","1","audio-button-response","23","326356","0.0-5.0-0.18",""
"8549","Stimuli/nonrhyme_22_oneline.mp3","0","audio-button-response","24","335512","0.0-5.0-0.19",""
"79459","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","25","415473","0.0-5.0-0.20",""
"7331","Stimuli/endthreevowel_rhyme10.mp3","0","audio-button-response","26","423658","0.0-5.0-0.21",""
"5101","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","27","429352","0.0-5.0-0.22",""
"8259","Stimuli/endthreevowel_rhyme13.mp3","1","audio-button-response","28","438246","0.0-5.0-0.23",""
"10608","Stimuli/endthreevowel_rhyme16.mp3","1","audio-button-response","29","449529","0.0-5.0-0.24",""
"10421","Stimuli/onevowelend_rhyme8.mp3","0","audio-button-response","30","460580","0.0-5.0-0.25",""
"10160","Stimuli/endthreevowel_rhyme2.mp3","1","audio-button-response","31","471486","0.0-5.0-0.26",""
"13611","Stimuli/endthreevowel_rhyme37.mp3","1","audio-button-response","32","485736","0.0-5.0-0.27",""
"27469","Stimuli/EndTwoVowel_rhyme12.mp3","1","audio-button-response","33","513898","0.0-5.0-0.28",""
"17011","Stimuli/EndTwoVowel_rhyme2.mp3","0","audio-button-response","34","531544","0.0-5.0-0.29",""
"8491","Stimuli/endthreevowel_rhyme25.mp3","1","audio-button-response","35","540695","0.0-5.0-0.30",""
"9331","Stimuli/threeVowelSlantRhyme_8.mp3","1","audio-button-response","36","550853","0.0-5.0-0.31",""
"24760","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","37","576262","0.0-5.0-0.32",""
"11008","Stimuli/endthreevowel_rhyme47.mp3","0","audio-button-response","38","587923","0.0-5.0-0.33",""
"5811","Stimuli/nonrhyme_35_oneline.mp3","1","audio-button-response","39","594348","0.0-5.0-0.34",""
"11021","Stimuli/threeVowelSlantRhyme_32.mp3","1","audio-button-response","40","606142","0.0-5.0-0.35",""
"8320","Stimuli/threeVowelSlantRhyme_20.mp3","1","audio-button-response","41","615106","0.0-5.0-0.36",""
"12091","Stimuli/threeVowelSlantRhyme_50.mp3","1","audio-button-response","42","627857","0.0-5.0-0.37",""
"12691","Stimuli/nonrhyme_8_twolines.mp3","1","audio-button-response","43","641348","0.0-5.0-0.38",""
"8832","Stimuli/onevowelend_rhyme6.mp3","1","audio-button-response","44","650834","0.0-5.0-0.39",""
"8269","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","45","659846","0.0-5.0-0.40",""
"7800","Stimuli/onevowelslant_rhyme6.mp3","0","audio-button-response","46","668414","0.0-5.0-0.41",""
"8211","Stimuli/threeVowelSlantRhyme_1.mp3","1","audio-button-response","47","677267","0.0-5.0-0.42",""
"4469","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","48","682329","0.0-5.0-0.43",""
"7629","Stimuli/nonrhyme_9_twolines.mp3","0","audio-button-response","49","690616","0.0-5.0-0.44",""
"4331","Stimuli/nonrhyme_29_oneline.mp3","0","audio-button-response","50","695461","0.0-5.0-0.45",""
"8509","Stimuli/endthreevowel_rhyme7.mp3","1","audio-button-response","51","704612","0.0-5.0-0.46",""
"9000","Stimuli/onevowelend_rhyme3.mp3","0","audio-button-response","52","714236","0.0-5.0-0.47",""
"45840","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","53","760685","0.0-5.0-0.48",""
"14160","Stimuli/threeVowelSlantRhyme_22.mp3","1","audio-button-response","54","775771","0.0-5.0-0.49",""
"23741","Stimuli/endthreevowel_rhyme41.mp3","1","audio-button-response","55","800156","0.0-5.0-0.50",""
"57509","Stimuli/nonrhyme_10_twolines.mp3","1","audio-button-response","56","858286","0.0-5.0-0.51",""
"13341","Stimuli/threeVowelSlantRhyme_9.mp3","1","audio-button-response","57","872658","0.0-5.0-0.52",""
"5621","Stimuli/onevowelinternalrhyme8.mp3","1","audio-button-response","58","878874","0.0-5.0-0.53",""
"7448","Stimuli/endthreevowel_rhyme48.mp3","0","audio-button-response","59","886960","0.0-5.0-0.54",""
"28899","Stimuli/nonrhyme_34_oneline.mp3","1","audio-button-response","60","916365","0.0-5.0-0.55",""
"12829","Stimuli/threeVowelSlantRhyme_37.mp3","1","audio-button-response","61","929822","0.0-5.0-0.56",""
"8440","Stimuli/threeVowelSlantRhyme_15.mp3","1","audio-button-response","62","938886","0.0-5.0-0.57",""
"7461","Stimuli/threeVowelSlantRhyme_17.mp3","1","audio-button-response","63","946985","0.0-5.0-0.58",""
"10968","Stimuli/threeVowelSlantRhyme_47.mp3","0","audio-button-response","64","958636","0.0-5.0-0.59",""
"8421","Stimuli/EndTwoVowel_rhyme14.mp3","0","audio-button-response","65","967668","0.0-5.0-0.60",""
"10659","Stimuli/endthreevowel_rhyme36.mp3","1","audio-button-response","66","978959","0.0-5.0-0.61",""
"4459","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","67","984091","0.0-5.0-0.62",""
"10280","Stimuli/EndTwoVowel_rhyme4.mp3","0","audio-button-response","68","994983","0.0-5.0-0.63",""
"12291","Stimuli/endthreevowel_rhyme30.mp3","1","audio-button-response","69","1007939","0.0-5.0-0.64",""
"18109","Stimuli/endthreevowel_rhyme32.mp3","1","audio-button-response","70","1026691","0.0-5.0-0.65",""
"9869","Stimuli/threeVowelSlantRhyme_7.mp3","0","audio-button-response","71","1037183","0.0-5.0-0.66",""
"8512","Stimuli/EndTwoVowel_rhyme10.mp3","0","audio-button-response","72","1046315","0.0-5.0-0.67",""
"8440","Stimuli/endthreevowel_rhyme31.mp3","1","audio-button-response","73","1055393","0.0-5.0-0.68",""
"8139","Stimuli/endthreevowel_rhyme49.mp3","0","audio-button-response","74","1064173","0.0-5.0-0.69",""
"7861","Stimuli/EndTwoVowel_rhyme6.mp3","0","audio-button-response","75","1072742","0.0-5.0-0.70",""
"5531","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","76","1078785","0.0-5.0-0.71",""
"7869","Stimuli/onevowelinternalrhyme3.mp3","0","audio-button-response","77","1087265","0.0-5.0-0.72",""
"4192","Stimuli/nonrhyme_36_oneline.mp3","1","audio-button-response","78","1092027","0.0-5.0-0.73",""
"11360","Stimuli/endthreevowel_rhyme1.mp3","0","audio-button-response","79","1104041","0.0-5.0-0.74",""
"3931","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","80","1108469","0.0-5.0-0.75",""
"14589","Stimuli/nonrhyme_28_oneline.mp3","0","audio-button-response","81","1123665","0.0-5.0-0.76",""
"8421","Stimuli/endthreevowel_rhyme34.mp3","1","audio-button-response","82","1132698","0.0-5.0-0.77",""
"10728","Stimuli/onevowelslant_rhyme3.mp3","1","audio-button-response","83","1144079","0.0-5.0-0.78",""
"15640","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","84","1160351","0.0-5.0-0.79",""
"14819","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","85","1175811","0.0-5.0-0.80",""
"25269","Stimuli/endthreevowel_rhyme43.mp3","1","audio-button-response","86","1201719","0.0-5.0-0.81",""
"10589","Stimuli/threeVowelSlantRhyme_48.mp3","1","audio-button-response","87","1212963","0.0-5.0-0.82",""
"7389","Stimuli/onevowelslant_rhyme5.mp3","1","audio-button-response","88","1221005","0.0-5.0-0.83",""
"8240","Stimuli/endthreevowel_rhyme23.mp3","0","audio-button-response","89","1229884","0.0-5.0-0.84",""
"7709","Stimuli/threeVowelSlantRhyme_19.mp3","1","audio-button-response","90","1238339","0.0-5.0-0.85",""
"8512","Stimuli/endthreevowel_rhyme39.mp3","1","audio-button-response","91","1247549","0.0-5.0-0.86",""
"18309","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","92","1266454","0.0-5.0-0.87",""
"8792","Stimuli/endthreevowel_rhyme26.mp3","1","audio-button-response","93","1275909","0.0-5.0-0.88",""
"8200","Stimuli/endthreevowel_rhyme42.mp3","0","audio-button-response","94","1284773","0.0-5.0-0.89",""
"8192","Stimuli/threeVowelSlantRhyme_25.mp3","1","audio-button-response","95","1293789","0.0-5.0-0.90",""
"7200","Stimuli/threeVowelSlantRhyme_24.mp3","1","audio-button-response","96","1301658","0.0-5.0-0.91",""
"4691","Stimuli/nonrhyme_26_oneline.mp3","0","audio-button-response","97","1306952","0.0-5.0-0.92",""
"8360","Stimuli/threeVowelSlantRhyme_29.mp3","1","audio-button-response","98","1315971","0.0-5.0-0.93",""
"8669","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","99","1325291","0.0-5.0-0.94",""
"20280","Stimuli/nonrhyme_15_oneline.mp3","1","audio-button-response","100","1346180","0.0-5.0-0.95",""
"5728","Stimuli/onevowelinternalrhyme4.mp3","0","audio-button-response","101","1352520","0.0-5.0-0.96",""
"7840","Stimuli/endthreevowel_rhyme20.mp3","0","audio-button-response","102","1361009","0.0-5.0-0.97",""
"10459","Stimuli/endthreevowel_rhyme35.mp3","0","audio-button-response","103","1372123","0.0-5.0-0.98",""
"85982","","{""Q0"":""It was really tough, mostly impossible to differentiate prose versus poetry when it is scrambled. The only strategy that came to mind was to listen to consistencies in rhythm and try to tell if certain utterances sound the same within the sentence. ""}","survey-text","104","1458631","0.0-6.0",""
