"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"5573","Stimuli/nonrhyme_38_oneline.mp3","0","audio-button-response","10","86711","0.0-5.0-0.5",""
"5187","Stimuli/nonrhyme_11_oneline.mp3","0","audio-button-response","11","93078","0.0-5.0-0.6",""
"7886","Stimuli/nonrhyme_6_twolines.mp3","0","audio-button-response","12","102055","0.0-5.0-0.7",""
"5927","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","13","109100","0.0-5.0-0.8",""
"4743","Stimuli/nonrhyme_33_oneline.mp3","0","audio-button-response","14","114347","0.0-5.0-0.9",""
"8905","Stimuli/endthreevowel_rhyme7.mp3","0","audio-button-response","15","124510","0.0-5.0-0.10",""
"9256","Stimuli/onevowelslant_rhyme3.mp3","0","audio-button-response","16","135115","0.0-5.0-0.11",""
"15404","Stimuli/threeVowelSlantRhyme_9.mp3","1","audio-button-response","17","151748","0.0-5.0-0.12",""
"10359","Stimuli/EndTwoVowel_rhyme11.mp3","0","audio-button-response","18","163579","0.0-5.0-0.13",""
"8504","Stimuli/onevowelend_rhyme5.mp3","1","audio-button-response","19","173442","0.0-5.0-0.14",""
"29463","Stimuli/EndTwoVowel_rhyme2.mp3","0","audio-button-response","20","204378","0.0-5.0-0.15",""
"6266","Stimuli/onevowelinternalrhyme7.mp3","1","audio-button-response","21","211662","0.0-5.0-0.16",""
"10196","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","22","223176","0.0-5.0-0.17",""
"14007","Stimuli/nonrhyme_22_oneline.mp3","1","audio-button-response","23","238134","0.0-5.0-0.18",""
"10527","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","24","250148","0.0-5.0-0.19",""
"7854","Stimuli/EndTwoVowel_rhyme3.mp3","1","audio-button-response","25","259112","0.0-5.0-0.20",""
"12359","Stimuli/threeVowelSlantRhyme_48.mp3","0","audio-button-response","26","273152","0.0-5.0-0.21",""
"9053","Stimuli/threeVowelSlantRhyme_16.mp3","0","audio-button-response","27","283307","0.0-5.0-0.22",""
"7271","Stimuli/nonrhyme_28_oneline.mp3","0","audio-button-response","28","291769","0.0-5.0-0.23",""
"13105","Stimuli/threeVowelSlantRhyme_42.mp3","0","audio-button-response","29","306177","0.0-5.0-0.24",""
"9140","Stimuli/onevowelend_rhyme8.mp3","0","audio-button-response","30","316765","0.0-5.0-0.25",""
"10347","Stimuli/threeVowelSlantRhyme_40.mp3","0","audio-button-response","31","328221","0.0-5.0-0.26",""
"14893","Stimuli/endthreevowel_rhyme19.mp3","0","audio-button-response","32","345038","0.0-5.0-0.27",""
"8745","Stimuli/endthreevowel_rhyme20.mp3","0","audio-button-response","33","355015","0.0-5.0-0.28",""
"21165","Stimuli/endthreevowel_rhyme44.mp3","0","audio-button-response","34","377700","0.0-5.0-0.29",""
"5120","Stimuli/onevowelinternalrhyme3.mp3","1","audio-button-response","35","383983","0.0-5.0-0.30",""
"8255","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","36","393520","0.0-5.0-0.31",""
"12185","Stimuli/threeVowelSlantRhyme_37.mp3","0","audio-button-response","37","406946","0.0-5.0-0.32",""
"10983","Stimuli/threeVowelSlantRhyme_33.mp3","0","audio-button-response","38","419275","0.0-5.0-0.33",""
"5550","Stimuli/nonrhyme_38_oneline.mp3","0","audio-button-response","39","425353","0.0-5.0-0.34",""
"4934","Stimuli/nonrhyme_37_oneline.mp3","0","audio-button-response","40","431315","0.0-5.0-0.35",""
"8211","Stimuli/onevowelslant_rhyme5.mp3","1","audio-button-response","41","440798","0.0-5.0-0.36",""
"8722","Stimuli/threeVowelSlantRhyme_25.mp3","0","audio-button-response","42","450844","0.0-5.0-0.37",""
"11775","Stimuli/endthreevowel_rhyme22.mp3","1","audio-button-response","43","463941","0.0-5.0-0.38",""
"10043","Stimuli/endthreevowel_rhyme15.mp3","1","audio-button-response","44","475162","0.0-5.0-0.39",""
"9137","Stimuli/endthreevowel_rhyme36.mp3","1","audio-button-response","45","485585","0.0-5.0-0.40",""
"10760","Stimuli/EndTwoVowel_rhyme9.mp3","1","audio-button-response","46","497356","0.0-5.0-0.41",""
"14025","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","47","511940","0.0-5.0-0.42",""
"19122","Stimuli/threeVowelSlantRhyme_15.mp3","0","audio-button-response","48","532416","0.0-5.0-0.43",""
"8696","Stimuli/nonrhyme_1_twolines.mp3","1","audio-button-response","49","541612","0.0-5.0-0.44",""
"9294","Stimuli/onevowelslant_rhyme8.mp3","1","audio-button-response","50","552094","0.0-5.0-0.45",""
"8226","Stimuli/EndTwoVowel_rhyme1.mp3","1","audio-button-response","51","561699","0.0-5.0-0.46",""
"9697","Stimuli/nonrhyme_26_oneline.mp3","0","audio-button-response","52","572427","0.0-5.0-0.47",""
"10136","Stimuli/endthreevowel_rhyme30.mp3","1","audio-button-response","53","584026","0.0-5.0-0.48",""
"10562","Stimuli/nonrhyme_6_twolines.mp3","0","audio-button-response","54","595150","0.0-5.0-0.49",""
"7799","Stimuli/nonrhyme_23_oneline.mp3","1","audio-button-response","55","603945","0.0-5.0-0.50",""
"10347","Stimuli/endthreevowel_rhyme47.mp3","1","audio-button-response","56","615775","0.0-5.0-0.51",""
"14057","Stimuli/endthreevowel_rhyme35.mp3","1","audio-button-response","57","631101","0.0-5.0-0.52",""
"10455","Stimuli/nonrhyme_5_twolines.mp3","1","audio-button-response","58","643045","0.0-5.0-0.53",""
"12443","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","59","656695","0.0-5.0-0.54",""
"15891","Stimuli/nonrhyme_9_twolines.mp3","0","audio-button-response","60","674047","0.0-5.0-0.55",""
"9680","Stimuli/endthreevowel_rhyme31.mp3","0","audio-button-response","61","684897","0.0-5.0-0.56",""
"4746","Stimuli/nonrhyme_16_oneline.mp3","0","audio-button-response","62","690178","0.0-5.0-0.57",""
"44069","Stimuli/endthreevowel_rhyme3.mp3","1","audio-button-response","63","735791","0.0-5.0-0.58",""
"15909","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","64","752702","0.0-5.0-0.59",""
"8919","Stimuli/threeVowelSlantRhyme_8.mp3","0","audio-button-response","65","763076","0.0-5.0-0.60",""
"9758","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","66","774290","0.0-5.0-0.61",""
"6058","Stimuli/nonrhyme_30_oneline.mp3","0","audio-button-response","67","781768","0.0-5.0-0.62",""
"9892","Stimuli/endthreevowel_rhyme33.mp3","0","audio-button-response","68","792725","0.0-5.0-0.63",""
"8989","Stimuli/threeVowelSlantRhyme_2.mp3","0","audio-button-response","69","802897","0.0-5.0-0.64",""
"8464","Stimuli/endthreevowel_rhyme45.mp3","1","audio-button-response","70","812485","0.0-5.0-0.65",""
"10652","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","71","824464","0.0-5.0-0.66",""
"8710","Stimuli/threeVowelSlantRhyme_6.mp3","0","audio-button-response","72","834389","0.0-5.0-0.67",""
"13926","Stimuli/threeVowelSlantRhyme_43.mp3","1","audio-button-response","73","849653","0.0-5.0-0.68",""
"9590","Stimuli/endthreevowel_rhyme42.mp3","1","audio-button-response","74","860675","0.0-5.0-0.69",""
"5753","Stimuli/nonrhyme_19_oneline.mp3","0","audio-button-response","75","867771","0.0-5.0-0.70",""
"8577","Stimuli/endthreevowel_rhyme11.mp3","1","audio-button-response","76","877469","0.0-5.0-0.71",""
"10481","Stimuli/threeVowelSlantRhyme_38.mp3","0","audio-button-response","77","889647","0.0-5.0-0.72",""
"10652","Stimuli/endthreevowel_rhyme24.mp3","0","audio-button-response","78","901496","0.0-5.0-0.73",""
"10649","Stimuli/onevowelend_rhyme7.mp3","0","audio-button-response","79","913535","0.0-5.0-0.74",""
"11671","Stimuli/endthreevowel_rhyme16.mp3","0","audio-button-response","80","926523","0.0-5.0-0.75",""
"10141","Stimuli/endthreevowel_rhyme8.mp3","1","audio-button-response","81","938091","0.0-5.0-0.76",""
"11633","Stimuli/endthreevowel_rhyme38.mp3","0","audio-button-response","82","950795","0.0-5.0-0.77",""
"11636","Stimuli/threeVowelSlantRhyme_49.mp3","1","audio-button-response","83","963892","0.0-5.0-0.78",""
"13926","Stimuli/threeVowelSlantRhyme_35.mp3","1","audio-button-response","84","979145","0.0-5.0-0.79",""
"5973","Stimuli/nonrhyme_29_oneline.mp3","0","audio-button-response","85","985623","0.0-5.0-0.80",""
"9718","Stimuli/threeVowelSlantRhyme_3.mp3","1","audio-button-response","86","996669","0.0-5.0-0.81",""
"8171","Stimuli/endthreevowel_rhyme2.mp3","0","audio-button-response","87","1005955","0.0-5.0-0.82",""
"8632","Stimuli/threeVowelSlantRhyme_29.mp3","0","audio-button-response","88","1015918","0.0-5.0-0.83",""
"6063","Stimuli/nonrhyme_13_oneline.mp3","0","audio-button-response","89","1022906","0.0-5.0-0.84",""
"8658","Stimuli/threeVowelSlantRhyme_21.mp3","1","audio-button-response","90","1032877","0.0-5.0-0.85",""
"6655","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","91","1040515","0.0-5.0-0.86",""
"5465","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","92","1047271","0.0-5.0-0.87",""
"10054","Stimuli/endthreevowel_rhyme27.mp3","0","audio-button-response","93","1058508","0.0-5.0-0.88",""
"9143","Stimuli/endthreevowel_rhyme25.mp3","0","audio-button-response","94","1068968","0.0-5.0-0.89",""
"7753","Stimuli/nonrhyme_36_oneline.mp3","0","audio-button-response","95","1077693","0.0-5.0-0.90",""
"11903","Stimuli/endthreevowel_rhyme29.mp3","1","audio-button-response","96","1091018","0.0-5.0-0.91",""
"9787","Stimuli/threeVowelSlantRhyme_5.mp3","1","audio-button-response","97","1102162","0.0-5.0-0.92",""
"5132","Stimuli/nonrhyme_20_oneline.mp3","0","audio-button-response","98","1107817","0.0-5.0-0.93",""
"9546","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","99","1118952","0.0-5.0-0.94",""
"9140","Stimuli/onevowelend_rhyme1.mp3","0","audio-button-response","100","1129229","0.0-5.0-0.95",""
"6162","Stimuli/nonrhyme_27_oneline.mp3","1","audio-button-response","101","1136631","0.0-5.0-0.96",""
"8893","Stimuli/endthreevowel_rhyme5.mp3","0","audio-button-response","102","1146930","0.0-5.0-0.97",""
"7462","Stimuli/EndTwoVowel_rhyme6.mp3","0","audio-button-response","103","1155835","0.0-5.0-0.98",""
"55853","","{""Q0"":""Very interesting study! Good job! Halfway through, I noticed that I was answering mostly poetry for the sounds that had a pause in the middle and then continued. ""}","survey-text","104","1212276","0.0-6.0",""
