"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"118565","Stimuli/endthreevowel_rhyme43.mp3","1","audio-button-response","25","762872","0.0-5.0-0.20",""
"5963","Stimuli/nonrhyme_35_oneline.mp3","1","audio-button-response","26","769455","0.0-5.0-0.21",""
"12501","Stimuli/endthreevowel_rhyme13.mp3","1","audio-button-response","27","782489","0.0-5.0-0.22",""
"29085","Stimuli/threeVowelSlantRhyme_9.mp3","1","audio-button-response","28","812108","0.0-5.0-0.23",""
"16819","Stimuli/endthreevowel_rhyme11.mp3","0","audio-button-response","29","829475","0.0-5.0-0.24",""
"31872","Stimuli/nonrhyme_8_twolines.mp3","0","audio-button-response","30","861877","0.0-5.0-0.25",""
"19883","Stimuli/nonrhyme_4_twolines.mp3","1","audio-button-response","31","882395","0.0-5.0-0.26",""
"8827","Stimuli/onevowelinternalrhyme4.mp3","1","audio-button-response","32","891746","0.0-5.0-0.27",""
"18232","Stimuli/nonrhyme_38_oneline.mp3","0","audio-button-response","33","910480","0.0-5.0-0.28",""
"26000","Stimuli/threeVowelSlantRhyme_8.mp3","1","audio-button-response","34","937015","0.0-5.0-0.29",""
"14875","Stimuli/onevowelend_rhyme8.mp3","0","audio-button-response","35","952466","0.0-5.0-0.30",""
"23229","Stimuli/threeVowelSlantRhyme_32.mp3","0","audio-button-response","36","976318","0.0-5.0-0.31",""
"13507","Stimuli/onevowelslant_rhyme7.mp3","0","audio-button-response","37","990352","0.0-5.0-0.32",""
"15501","Stimuli/threeVowelSlantRhyme_24.mp3","1","audio-button-response","38","1006387","0.0-5.0-0.33",""
"8800","Stimuli/endthreevowel_rhyme10.mp3","0","audio-button-response","39","1015721","0.0-5.0-0.34",""
"13603","Stimuli/threeVowelSlantRhyme_30.mp3","1","audio-button-response","40","1029872","0.0-5.0-0.35",""
"13357","Stimuli/threeVowelSlantRhyme_40.mp3","1","audio-button-response","41","1043772","0.0-5.0-0.36",""
"25085","Stimuli/threeVowelSlantRhyme_2.mp3","1","audio-button-response","42","1069407","0.0-5.0-0.37",""
"18173","Stimuli/EndTwoVowel_rhyme9.mp3","0","audio-button-response","43","1088141","0.0-5.0-0.38",""
"12624","Stimuli/onevowelslant_rhyme3.mp3","1","audio-button-response","44","1101291","0.0-5.0-0.39",""
"15280","Stimuli/threeVowelSlantRhyme_36.mp3","0","audio-button-response","45","1117109","0.0-5.0-0.40",""
"12717","Stimuli/endthreevowel_rhyme34.mp3","1","audio-button-response","46","1130360","0.0-5.0-0.41",""
"12107","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","47","1142994","0.0-5.0-0.42",""
"15152","Stimuli/threeVowelSlantRhyme_38.mp3","1","audio-button-response","48","1158678","0.0-5.0-0.43",""
"6643","Stimuli/nonrhyme_23_oneline.mp3","1","audio-button-response","49","1165845","0.0-5.0-0.44",""
"14349","Stimuli/threeVowelSlantRhyme_39.mp3","1","audio-button-response","50","1180730","0.0-5.0-0.45",""
"10715","Stimuli/threeVowelSlantRhyme_16.mp3","1","audio-button-response","51","1191980","0.0-5.0-0.46",""
"9112","Stimuli/endthreevowel_rhyme49.mp3","1","audio-button-response","52","1201631","0.0-5.0-0.47",""
"9504","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","53","1211665","0.0-5.0-0.48",""
"12965","Stimuli/threeVowelSlantRhyme_44.mp3","1","audio-button-response","54","1225165","0.0-5.0-0.49",""
"8427","Stimuli/nonrhyme_11_oneline.mp3","0","audio-button-response","55","1234133","0.0-5.0-0.50",""
"47445","Stimuli/threeVowelSlantRhyme_1.mp3","1","audio-button-response","56","1282202","0.0-5.0-0.51",""
"7371","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","57","1290153","0.0-5.0-0.52",""
"12323","Stimuli/threeVowelSlantRhyme_46.mp3","1","audio-button-response","58","1303021","0.0-5.0-0.53",""
"8667","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","59","1312222","0.0-5.0-0.54",""
"10645","Stimuli/EndTwoVowel_rhyme3.mp3","1","audio-button-response","60","1323406","0.0-5.0-0.55",""
"10995","Stimuli/endthreevowel_rhyme1.mp3","1","audio-button-response","61","1334939","0.0-5.0-0.56",""
"7037","Stimuli/onevowelinternalrhyme8.mp3","1","audio-button-response","62","1342506","0.0-5.0-0.57",""
"10267","Stimuli/nonrhyme_31_oneline.mp3","1","audio-button-response","63","1353306","0.0-5.0-0.58",""
"15248","Stimuli/threeVowelSlantRhyme_3.mp3","1","audio-button-response","64","1369091","0.0-5.0-0.59",""
"9848","Stimuli/onevowelslant_rhyme4.mp3","0","audio-button-response","65","1379475","0.0-5.0-0.60",""
"14211","Stimuli/endthreevowel_rhyme23.mp3","1","audio-button-response","66","1394226","0.0-5.0-0.61",""
"107488","Stimuli/endthreevowel_rhyme35.mp3","1","audio-button-response","67","1502249","0.0-5.0-0.62",""
"13341","Stimuli/onevowelslant_rhyme6.mp3","0","audio-button-response","68","1516249","0.0-5.0-0.63",""
"11109","Stimuli/threeVowelSlantRhyme_10.mp3","0","audio-button-response","69","1527900","0.0-5.0-0.64",""
"24165","Stimuli/endthreevowel_rhyme20.mp3","1","audio-button-response","70","1552602","0.0-5.0-0.65",""
"11552","Stimuli/onevowelend_rhyme3.mp3","1","audio-button-response","71","1564686","0.0-5.0-0.66",""
"11296","Stimuli/onevowelend_rhyme7.mp3","0","audio-button-response","72","1576520","0.0-5.0-0.67",""
"13096","Stimuli/threeVowelSlantRhyme_50.mp3","1","audio-button-response","73","1590154","0.0-5.0-0.68",""
"231885","Stimuli/endthreevowel_rhyme19.mp3","1","audio-button-response","74","1822562","0.0-5.0-0.69",""
"17675","Stimuli/threeVowelSlantRhyme_45.mp3","1","audio-button-response","75","1840864","0.0-5.0-0.70",""
"11408","Stimuli/endthreevowel_rhyme21.mp3","1","audio-button-response","76","1852813","0.0-5.0-0.71",""
"17891","Stimuli/threeVowelSlantRhyme_22.mp3","1","audio-button-response","77","1871264","0.0-5.0-0.72",""
"46797","Stimuli/endthreevowel_rhyme28.mp3","1","audio-button-response","78","1918602","0.0-5.0-0.73",""
"11056","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","79","1930502","0.0-5.0-0.74",""
"10347","Stimuli/endthreevowel_rhyme40.mp3","1","audio-button-response","80","1941402","0.0-5.0-0.75",""
"8485","Stimuli/EndTwoVowel_rhyme13.mp3","0","audio-button-response","81","1950436","0.0-5.0-0.76",""
"7192","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","82","1958156","0.0-5.0-0.77",""
"6635","Stimuli/nonrhyme_25_oneline.mp3","0","audio-button-response","83","1965336","0.0-5.0-0.78",""
"18472","Stimuli/threeVowelSlantRhyme_11.mp3","0","audio-button-response","84","1984454","0.0-5.0-0.79",""
"10880","Stimuli/endthreevowel_rhyme16.mp3","0","audio-button-response","85","1995871","0.0-5.0-0.80",""
"11083","Stimuli/threeVowelSlantRhyme_21.mp3","1","audio-button-response","86","2007488","0.0-5.0-0.81",""
"5704","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","87","2013722","0.0-5.0-0.82",""
"13053","Stimuli/endthreevowel_rhyme17.mp3","0","audio-button-response","88","2027306","0.0-5.0-0.83",""
"12299","Stimuli/endthreevowel_rhyme22.mp3","1","audio-button-response","89","2040141","0.0-5.0-0.84",""
"11149","Stimuli/EndTwoVowel_rhyme2.mp3","1","audio-button-response","90","2051825","0.0-5.0-0.85",""
"10251","Stimuli/nonrhyme_29_oneline.mp3","1","audio-button-response","91","2062576","0.0-5.0-0.86",""
"45101","Stimuli/threeVowelSlantRhyme_42.mp3","1","audio-button-response","92","2108228","0.0-5.0-0.87",""
"18413","Stimuli/threeVowelSlantRhyme_43.mp3","1","audio-button-response","93","2127229","0.0-5.0-0.88",""
"12704","Stimuli/threeVowelSlantRhyme_33.mp3","1","audio-button-response","94","2140579","0.0-5.0-0.89",""
"10619","Stimuli/endthreevowel_rhyme26.mp3","0","audio-button-response","95","2151730","0.0-5.0-0.90",""
"5584","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","96","2157814","0.0-5.0-0.91",""
"10912","Stimuli/endthreevowel_rhyme29.mp3","1","audio-button-response","97","2169264","0.0-5.0-0.92",""
"16184","Stimuli/onevowelend_rhyme1.mp3","1","audio-button-response","98","2186032","0.0-5.0-0.93",""
"11821","Stimuli/endthreevowel_rhyme9.mp3","0","audio-button-response","99","2198400","0.0-5.0-0.94",""
"11035","Stimuli/EndTwoVowel_rhyme7.mp3","1","audio-button-response","100","2209967","0.0-5.0-0.95",""
"11395","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","101","2221901","0.0-5.0-0.96",""
"10688","Stimuli/endthreevowel_rhyme7.mp3","1","audio-button-response","102","2233118","0.0-5.0-0.97",""
"8437","Stimuli/nonrhyme_18_oneline.mp3","1","audio-button-response","103","2242152","0.0-5.0-0.98",""
